order_item_order_id,revenue,min,max,item_count
56625,924.95,25.0,399.98,4
56626,819.95,100.0,399.98,4
56627,929.92,129.99,499.95,3
56629,799.96,399.98,399.98,2
56631,729.95,129.99,299.98,3
56633,209.96,50.0,159.96,2
56634,524.93,124.95,399.98,2
56635,669.86,99.96,239.96,4
56637,419.93,179.97,239.96,2
56638,154.98,24.99,129.99,2
56639,349.98,50.0,299.98,2
56640,250.0,50.0,200.0,2
56641,188.92,25.0,99.96,3
56643,429.94,129.99,299.95,2
56644,231.97,31.98,199.99,2
56645,449.98,150.0,299.98,2
56646,259.92,99.96,159.96,2
56648,249.97,119.98,129.99,2
56649,1109.85,49.98,399.98,5
56650,349.99,150.0,199.99,2
56652,599.96,199.98,399.98,2
56653,834.93,134.97,399.98,3
56654,44.97,44.97,44.97,1
56656,399.98,399.98,399.98,1
56657,809.93,150.0,299.98,4
56660,129.99,129.99,129.99,1
56661,699.96,299.98,399.98,2
56662,789.93,100.0,399.98,4
56663,429.99,100.0,200.0,3
56665,409.92,49.98,129.99,4
56666,1309.87,59.99,399.98,5
56667,949.91,129.99,399.98,5
56668,129.99,129.99,129.99,1
56669,999.87,99.96,399.98,4
56670,1009.95,59.99,399.98,4
56671,709.96,50.0,250.0,5
56672,729.92,99.96,299.98,4
56673,130.0,130.0,130.0,1
56674,224.98,24.99,199.99,2
56675,249.9,249.9,249.9,1
56676,1039.92,239.96,399.98,3
56677,1229.86,149.94,399.98,5
56678,679.89,129.99,399.96,3
56680,809.89,119.97,399.98,4
56681,679.92,100.0,299.98,4
56683,859.95,129.99,399.98,4
56684,1799.88,199.99,499.95,5
56685,671.81,21.99,249.9,4
56686,89.97,89.97,89.97,1
56688,629.86,79.98,299.98,3
56689,749.88,100.0,399.98,3
56690,39.99,39.99,39.99,1
56692,449.98,150.0,299.98,2
56693,199.95,199.95,199.95,1
56694,909.9,49.98,399.98,4
56696,299.94,149.94,150.0,2
56697,139.97,59.99,79.98,2
56698,949.84,199.99,299.95,4
56699,1479.82,129.99,499.95,5
56700,250.0,250.0,250.0,1
56701,609.96,50.0,299.98,4
56702,969.91,150.0,399.98,4
56703,179.99,50.0,129.99,2
56704,1049.89,59.99,499.95,5
56705,49.98,49.98,49.98,1
56706,259.98,129.99,129.99,2
56707,729.94,50.0,299.98,5
56708,59.99,59.99,59.99,1
56709,619.91,99.96,399.98,3
56710,739.94,50.0,299.98,4
56711,839.94,200.0,399.98,3
56712,239.96,239.96,239.96,1
56713,399.98,399.98,399.98,1
56714,549.89,100.0,179.97,4
56715,564.96,14.99,299.98,4
56716,449.95,150.0,299.95,2
56717,529.97,129.99,399.98,2
56719,349.94,49.95,199.99,3
56720,299.98,299.98,299.98,1
56721,1029.92,129.99,299.98,4
56722,429.98,100.0,199.99,3
56723,1319.84,179.97,399.98,5
56724,39.99,39.99,39.99,1
56725,529.93,129.99,199.99,3
56726,929.93,100.0,399.96,4
56728,699.96,299.98,399.98,2
56729,889.91,119.98,239.96,5
56731,519.95,59.99,199.98,4
56732,979.92,129.99,399.98,4
56733,489.98,39.99,250.0,3
56734,329.91,49.98,149.94,3
56735,1549.88,119.98,499.95,5
56736,39.99,39.99,39.99,1
56737,249.9,249.9,249.9,1
56738,887.91,47.99,299.98,5
56739,119.97,119.97,119.97,1
56740,519.96,119.98,200.0,3
56741,599.92,150.0,250.0,3
56742,499.94,199.99,299.95,2
56743,599.97,199.99,399.98,2
56745,1189.91,59.99,399.98,5
56747,259.98,59.99,199.99,2
56748,129.99,129.99,129.99,1
56749,839.93,49.98,399.98,5
56750,729.93,100.0,299.95,4
56753,129.99,129.99,129.99,1
56754,499.96,99.99,150.0,4
56755,959.84,99.96,399.98,5
56756,529.97,129.99,399.98,2
56757,729.91,119.97,299.98,4
56758,134.96,14.99,119.97,2
56759,879.9,100.0,399.98,4
56760,749.96,50.0,399.98,3
56761,319.97,119.98,199.99,2
56762,459.97,59.99,199.99,3
56763,249.96,119.97,129.99,2
56764,299.95,299.95,299.95,1
56766,779.96,129.99,250.0,4
56767,499.9,199.92,299.98,2
56768,129.99,129.99,129.99,1
56769,771.89,39.99,299.98,4
56770,499.94,199.99,299.95,2
56771,119.98,119.98,119.98,1
56772,849.92,39.99,299.98,5
56774,489.98,119.98,250.0,3
56775,559.94,159.96,399.98,2
56776,1109.88,59.99,399.98,5
56777,1159.82,159.96,399.96,5
56778,859.93,39.99,399.98,4
56779,699.91,99.96,399.96,3
56782,399.98,399.98,399.98,1
56783,50.0,50.0,50.0,1
56784,399.96,399.96,399.96,1
56785,539.93,139.95,399.98,2
56786,599.97,199.99,399.98,2
56787,119.98,119.98,119.98,1
56788,75.0,25.0,50.0,2
56789,1279.84,179.97,399.98,5
56790,379.99,129.99,250.0,2
56791,1179.88,99.96,499.95,5
56792,309.96,129.99,179.97,2
56793,599.97,199.99,399.98,2
56794,494.93,74.97,299.98,3
56795,199.99,199.99,199.99,1
56796,399.98,399.98,399.98,1
56797,559.94,159.96,399.98,2
56798,659.95,60.0,200.0,5
56799,269.98,119.98,150.0,2
56800,819.94,119.98,399.98,3
56801,649.98,100.0,199.99,4
56802,669.94,99.99,299.98,4
56803,445.93,95.97,129.99,4
56804,399.96,399.96,399.96,1
56805,50.0,50.0,50.0,1
56806,679.96,50.0,399.98,4
56807,667.9,127.96,299.98,3
56808,637.95,87.96,200.0,4
56809,1029.94,129.99,299.98,5
56810,1169.8,99.96,399.98,5
56811,399.86,50.0,249.9,3
56812,844.85,50.0,399.98,5
56813,889.97,39.99,250.0,5
56814,49.98,49.98,49.98,1
56815,439.97,39.99,399.98,2
56816,659.96,129.99,399.98,3
56817,729.95,129.99,399.98,3
56819,379.95,99.96,150.0,3
56821,629.96,99.99,199.99,4
56822,414.89,74.97,239.96,3
56823,139.95,39.99,99.96,2
56824,279.91,39.98,129.99,4
56826,1009.96,129.99,299.98,5
56828,419.92,59.99,199.98,3
56829,1074.76,50.0,499.95,5
56830,399.94,59.99,119.98,4
56831,499.94,99.96,399.98,2
56832,449.98,150.0,299.98,2
56833,819.91,129.99,299.95,5
56834,329.98,129.99,199.99,2
56835,459.97,129.99,199.99,3
56836,499.89,39.99,149.94,5
56837,100.0,100.0,100.0,1
56838,529.93,99.99,299.95,3
56839,699.93,299.95,399.98,2
56840,679.91,29.97,299.97,4
56841,329.93,50.0,149.94,3
56842,429.97,129.99,299.98,2
56843,264.99,65.0,199.99,2
56844,289.99,39.99,250.0,2
56845,959.95,50.0,399.98,5
56846,659.82,129.99,199.92,4
56847,239.98,39.99,199.99,2
56848,1079.91,129.99,299.98,5
56849,1259.84,59.99,399.98,5
56850,1011.85,21.99,299.98,5
56851,1239.83,199.99,299.98,5
56852,879.97,99.99,250.0,5
56853,49.98,49.98,49.98,1
56854,883.88,63.96,499.95,4
56856,829.92,129.99,399.98,3
56857,807.92,47.97,299.98,5
56859,329.91,149.94,179.97,2
56860,429.97,129.99,299.98,2
56861,559.95,129.99,299.97,3
56862,1079.94,79.98,399.98,4
56866,609.94,49.98,199.99,5
56868,125.0,125.0,125.0,1
56869,619.89,79.98,299.95,3
56870,599.96,199.98,399.98,2
56871,719.96,119.98,399.98,3
56873,659.96,129.99,399.98,3
56874,49.98,49.98,49.98,1
56877,199.92,199.92,199.92,1
56878,259.88,59.96,199.92,2
56879,624.89,124.95,239.96,4
56880,839.89,99.96,299.98,4
56881,1199.94,399.98,399.98,3
56882,459.94,159.96,299.98,2
56883,129.99,129.99,129.99,1
56884,634.93,24.99,299.98,4
56885,399.96,399.96,399.96,1
56886,349.93,49.98,299.95,2
56887,504.95,59.99,179.97,5
56888,519.9,49.98,159.96,5
56890,749.78,39.99,249.9,5
56891,179.97,179.97,179.97,1
56892,929.95,129.99,399.98,3
56893,419.96,119.98,299.98,2
56894,1249.88,150.0,399.98,5
56895,629.93,49.98,399.98,3
56896,559.94,79.98,399.98,3
56897,159.96,159.96,159.96,1
56898,415.89,95.97,199.95,3
56899,129.99,129.99,129.99,1
56900,629.91,129.99,199.92,4
56901,199.99,199.99,199.99,1
56902,689.96,59.99,200.0,5
56903,479.97,39.99,250.0,4
56904,279.99,129.99,150.0,2
56905,999.9,99.95,399.98,4
56906,129.99,129.99,129.99,1
56908,239.96,59.99,179.97,2
56909,299.97,299.97,299.97,1
56911,209.95,89.98,119.97,2
56912,599.95,299.97,299.98,2
56913,499.97,199.99,299.98,2
56914,119.98,119.98,119.98,1
56915,299.95,299.95,299.95,1
56916,379.89,99.96,149.94,3
56917,1019.89,49.98,399.98,5
56918,849.94,119.98,399.98,4
56919,179.97,179.97,179.97,1
56920,899.95,199.99,399.98,3
56922,129.99,129.99,129.99,1
56923,150.0,150.0,150.0,1
56924,399.98,399.98,399.98,1
56925,299.92,100.0,199.92,2
56926,399.98,399.98,399.98,1
56927,579.87,119.97,199.92,4
56928,309.96,129.99,179.97,2
56929,199.99,199.99,199.99,1
56930,669.96,119.98,399.98,3
56931,779.87,129.99,399.98,3
56932,299.98,299.98,299.98,1
56933,159.96,39.99,119.97,2
56934,599.97,199.99,399.98,2
56935,765.86,50.0,299.95,5
56936,1079.92,59.99,399.98,5
56937,759.94,49.98,299.98,5
56938,129.99,129.99,129.99,1
56939,849.88,49.98,499.95,4
56940,495.91,49.98,299.98,4
56941,1099.91,129.99,399.98,5
56942,699.92,99.96,199.99,4
56943,752.82,74.97,249.9,5
56944,799.96,399.98,399.98,2
56946,999.86,119.98,299.98,5
56949,299.98,299.98,299.98,1
56950,99.95,99.95,99.95,1
56951,529.97,129.99,399.98,2
56952,150.0,150.0,150.0,1
56953,669.9,59.99,399.98,4
56954,269.98,39.99,129.99,3
56955,729.91,50.0,299.98,4
56956,254.94,124.95,129.99,2
56957,949.83,149.94,399.98,4
56958,59.99,59.99,59.99,1
56959,249.9,249.9,249.9,1
56960,259.98,59.99,199.99,2
56961,1029.94,129.99,399.98,4
56963,299.95,99.96,199.99,2
56964,429.96,129.99,299.97,2
56965,834.83,24.99,399.98,5
56966,249.96,99.96,150.0,2
56967,949.95,250.0,399.98,3
56969,129.99,129.99,129.99,1
56970,609.94,49.98,250.0,4
56971,1179.92,129.99,299.98,5
56972,739.77,49.98,249.9,5
56973,1029.9,49.98,399.98,5
56974,200.0,200.0,200.0,1
56975,1079.84,50.0,499.95,5
56976,199.99,199.99,199.99,1
56977,469.91,59.99,149.94,4
56978,749.96,50.0,399.98,3
56979,149.94,149.94,149.94,1
56980,599.9,49.98,239.96,4
56981,444.97,44.99,399.98,2
56982,99.96,99.96,99.96,1
56983,999.69,149.94,249.9,5
56984,399.99,199.99,200.0,2
56985,119.97,119.97,119.97,1
56987,149.95,149.95,149.95,1
56988,399.98,100.0,299.98,2
56989,1164.88,34.99,399.98,5
56990,1079.93,129.99,399.96,4
56991,299.98,299.98,299.98,1
56992,150.0,150.0,150.0,1
56993,379.93,100.0,149.94,3
56995,499.95,499.95,499.95,1
56996,599.76,99.96,249.9,3
56997,859.87,50.0,299.97,5
56998,439.9,50.0,199.92,4
57000,177.98,47.99,129.99,2
57002,579.91,129.99,299.98,3
57003,989.91,129.99,399.98,4
57004,229.98,99.99,129.99,2
57005,399.98,399.98,399.98,1
57006,520.95,25.0,399.98,3
57007,1193.9,103.98,399.98,5
57008,1089.86,59.99,399.98,5
57009,949.87,49.98,399.98,5
57010,739.93,129.99,299.98,4
57011,399.91,199.92,199.99,2
57012,539.98,59.99,250.0,4
57013,579.95,179.97,399.98,2
57015,1199.87,199.92,399.98,4
57016,859.85,79.98,399.98,4
57018,819.95,59.99,399.98,5
57019,639.94,25.0,239.96,5
57020,809.93,129.99,299.98,4
57021,969.89,99.99,399.98,5
57022,1099.81,19.99,399.98,5
57023,399.98,399.98,399.98,1
57025,594.89,59.99,299.95,5
57026,1209.94,129.99,399.98,5
57027,249.99,50.0,199.99,2
57028,729.95,129.99,299.98,3
57029,769.92,49.98,239.96,5
57030,929.95,129.99,399.98,3
57031,199.92,199.92,199.92,1
57032,779.93,99.96,250.0,5
57033,324.89,14.99,149.94,5
57034,739.97,129.99,399.98,3
57035,699.96,299.98,399.98,2
57036,419.96,59.99,129.99,4
57037,274.99,24.99,250.0,2
57039,519.95,119.97,399.98,2
57040,399.98,399.98,399.98,1
57041,739.82,100.0,199.92,5
57042,409.91,9.99,200.0,5
57043,249.96,49.98,199.98,2
57044,129.99,129.99,129.99,1
57045,419.94,119.96,299.98,2
57046,849.88,100.0,299.98,4
57048,17.99,17.99,17.99,1
57049,1029.9,100.0,299.98,5
57050,419.96,100.0,199.99,3
57051,529.89,129.99,199.98,3
57052,689.92,59.99,299.98,5
57054,1629.76,129.99,499.95,5
57055,199.99,199.99,199.99,1
57056,1049.95,199.99,299.98,4
57057,119.98,119.98,119.98,1
57058,359.94,119.98,239.96,2
57059,709.93,129.99,299.95,4
57060,829.95,129.99,399.98,3
57061,199.99,199.99,199.99,1
57062,189.98,59.99,129.99,2
57063,999.91,49.98,399.98,5
57064,17.99,17.99,17.99,1
57065,599.96,199.98,200.0,3
57066,99.96,99.96,99.96,1
57067,779.91,79.98,399.98,3
57068,129.99,129.99,129.99,1
57069,1199.94,100.0,399.98,5
57071,809.93,49.98,299.98,5
57072,309.98,50.0,129.99,3
57075,49.98,49.98,49.98,1
57076,131.99,31.99,100.0,2
57077,99.96,99.96,99.96,1
57078,679.91,99.96,299.98,4
57081,1049.88,129.99,299.98,5
57083,129.99,129.99,129.99,1
57084,829.87,39.99,239.96,5
57086,569.94,129.99,239.96,3
57087,749.92,99.96,399.96,4
57088,979.85,129.99,399.98,4
57089,250.0,250.0,250.0,1
57090,39.99,39.99,39.99,1
57091,599.96,299.98,299.98,2
57092,200.0,200.0,200.0,1
57094,349.93,49.98,299.95,2
57095,49.98,49.98,49.98,1
57096,749.91,149.94,399.98,3
57097,129.99,129.99,129.99,1
57098,399.98,399.98,399.98,1
57099,459.93,59.99,250.0,3
57100,1249.82,119.98,499.95,5
57101,599.91,99.96,499.95,2
57102,499.98,200.0,299.98,2
57103,559.95,49.98,199.99,5
57104,47.99,47.99,47.99,1
57105,1539.8,199.92,499.95,5
57106,1389.86,199.99,399.96,5
57107,579.97,50.0,399.98,3
57109,199.99,199.99,199.99,1
57110,130.0,30.0,100.0,2
57112,959.86,60.0,499.95,4
57113,1209.8,119.97,399.98,5
57115,1229.92,99.99,399.98,5
57116,649.93,39.99,299.98,5
57117,1109.95,129.99,399.98,5
57118,249.99,50.0,199.99,2
57119,689.94,50.0,399.98,3
57121,239.95,119.97,119.98,2
57123,119.98,119.98,119.98,1
57125,479.96,79.98,399.98,2
57126,1089.88,129.99,299.98,5
57127,49.98,49.98,49.98,1
57128,949.91,50.0,399.98,5
57129,584.89,44.99,199.98,5
57131,299.95,99.96,199.99,2
57132,929.91,129.99,399.98,4
57134,250.0,50.0,200.0,2
57135,1299.86,100.0,399.98,5
57136,489.87,19.98,199.95,5
57137,699.94,299.98,399.96,2
57140,999.96,100.0,399.98,4
57142,899.91,119.97,399.98,4
57143,843.89,63.98,299.98,5
57144,669.87,119.97,399.96,3
57145,379.99,129.99,250.0,2
57146,659.94,59.99,299.98,3
57147,549.85,249.9,299.95,2
57148,589.92,49.98,259.95,5
57149,409.98,59.99,199.99,3
57150,349.93,149.94,199.99,2
57151,150.0,150.0,150.0,1
57152,379.99,129.99,250.0,2
57153,1229.78,79.96,399.96,5
57154,1219.85,119.97,399.96,5
57155,529.96,90.0,239.96,4
57156,119.97,119.97,119.97,1
57157,299.98,99.99,199.99,2
57158,59.99,59.99,59.99,1
57160,359.94,179.97,179.97,2
57162,259.99,59.99,200.0,2
57164,649.97,150.0,299.98,3
57165,459.96,129.99,179.97,3
57166,999.88,199.92,399.98,4
57167,100.0,100.0,100.0,1
57168,1019.89,119.98,399.96,4
57169,701.93,39.99,399.98,5
57170,509.89,59.97,199.95,4
57171,399.98,399.98,399.98,1
57172,744.91,59.99,224.95,5
57173,599.97,199.99,399.98,2
57174,719.87,79.98,200.0,5
57175,599.97,199.99,399.98,2
57176,474.89,74.97,239.96,3
57178,449.89,199.99,249.9,2
57179,1079.91,99.99,299.98,5
57180,999.94,299.98,399.98,3
57181,859.91,59.99,399.98,4
57182,879.93,49.98,399.98,4
57184,1099.85,199.92,399.96,4
57185,1199.91,299.98,499.95,3
57186,639.87,119.98,239.96,4
57187,879.84,129.99,499.95,3
57188,999.95,199.99,399.98,3
57189,400.0,200.0,200.0,2
57190,429.94,129.99,299.95,2
57191,199.95,199.95,199.95,1
57192,219.98,19.99,199.99,2
57193,699.96,299.98,399.98,2
57194,499.95,499.95,499.95,1
57195,719.95,119.98,399.98,3
57197,199.95,79.98,119.97,2
57198,447.97,47.99,399.98,2
57201,1109.82,19.99,399.98,5
57202,349.94,59.99,159.96,3
57203,919.93,50.0,499.95,4
57204,131.95,31.99,99.96,2
57205,349.95,50.0,199.99,3
57206,884.94,24.99,399.98,5
57207,129.99,129.99,129.99,1
57208,319.99,120.0,199.99,2
57209,859.74,129.99,249.9,5
57210,321.97,21.99,299.98,2
57211,899.85,119.98,299.95,4
57212,129.99,129.99,129.99,1
57213,299.95,59.99,239.96,2
57216,199.99,199.99,199.99,1
57217,719.96,119.97,250.0,4
57218,250.0,250.0,250.0,1
57219,319.97,119.98,199.99,2
57220,1489.91,90.0,399.98,5
57221,599.96,299.98,299.98,2
57222,979.9,99.96,299.98,5
57223,839.91,99.99,299.97,4
57224,459.94,79.98,299.98,3
57225,459.95,59.99,399.96,2
57226,279.93,79.98,199.95,2
57227,1049.95,100.0,299.98,5
57228,834.88,129.99,325.0,4
57230,679.84,179.97,299.95,3
57231,499.95,499.95,499.95,1
57232,1039.86,49.98,499.95,5
57233,1039.92,129.99,299.98,5
57234,1119.84,39.99,399.98,5
57235,199.99,199.99,199.99,1
57236,799.93,299.98,499.95,2
57237,100.0,100.0,100.0,1
57238,389.9,149.94,239.96,2
57239,299.98,299.98,299.98,1
57240,529.93,99.96,299.98,3
57241,409.92,49.98,179.97,4
57242,659.87,59.96,399.96,3
57243,549.89,59.99,149.94,5
57244,299.98,299.98,299.98,1
57245,849.8,49.98,399.98,4
57246,1231.93,31.98,399.98,5
57250,179.97,179.97,179.97,1
57251,129.99,129.99,129.99,1
57253,804.82,129.99,274.85,4
57254,259.95,79.98,179.97,2
57255,639.95,39.99,399.98,3
57256,419.95,119.98,299.97,2
57257,599.9,99.96,299.95,3
57258,49.98,49.98,49.98,1
57259,1399.93,100.0,399.98,5
57260,349.95,50.0,299.95,2
57261,944.94,44.99,399.98,4
57262,669.9,39.98,199.99,5
57263,659.93,129.99,200.0,4
57264,519.92,99.96,299.98,3
57265,909.93,210.0,399.96,3
57266,199.99,199.99,199.99,1
57267,989.85,39.99,399.96,5
57268,729.9,99.96,499.95,3
57269,299.95,299.95,299.95,1
57270,899.88,199.92,399.98,3
57271,309.89,59.99,249.9,2
57272,209.98,59.98,150.0,2
57273,99.99,99.99,99.99,1
57274,979.86,79.98,299.98,5
57275,759.93,50.0,199.99,5
57276,419.94,129.99,159.96,3
57277,399.98,399.98,399.98,1
57278,579.95,179.97,399.98,2
57279,499.86,99.96,199.98,3
57281,519.95,119.97,399.98,2
57282,579.95,49.98,199.99,4
57283,1049.88,50.0,399.98,5
57284,1279.9,129.99,399.96,5
57285,629.96,129.99,299.98,3
57286,249.96,119.97,129.99,2
57287,119.98,59.99,59.99,2
57288,959.91,129.99,299.95,5
57289,489.86,239.96,249.9,2
57291,978.87,74.97,399.98,5
57292,627.97,27.99,399.98,3
57293,499.93,199.98,299.95,2
57295,329.98,129.99,199.99,2
57296,397.85,47.99,249.9,3
57297,771.93,31.99,299.98,4
57298,944.84,59.99,499.95,5
57300,739.97,59.99,280.0,4
57301,689.94,59.99,299.98,4
57302,59.99,59.99,59.99,1
57303,399.91,199.92,199.99,2
57304,303.96,43.98,199.99,3
57308,699.95,299.97,399.98,2
57309,129.99,129.99,129.99,1
57310,1019.93,59.99,399.98,5
57311,644.9,24.99,239.96,5
57312,389.94,99.99,159.96,3
57313,629.94,129.99,499.95,2
57314,609.84,119.97,199.92,4
57315,99.96,99.96,99.96,1
57316,1009.88,129.99,299.95,5
57317,1129.93,129.99,299.98,5
57318,109.99,50.0,59.99,2
57321,199.99,199.99,199.99,1
57322,199.99,199.99,199.99,1
57324,779.87,129.99,249.9,4
57325,649.98,199.99,250.0,3
57326,1599.84,249.9,399.98,5
57327,1049.9,149.94,299.98,5
57328,239.98,39.99,199.99,2
57329,399.98,199.99,199.99,2
57331,689.86,50.0,249.9,4
57333,99.96,99.96,99.96,1
57336,979.87,179.97,499.95,3
57337,949.95,199.98,299.98,4
57338,304.92,24.99,149.94,3
57339,819.94,119.98,299.98,4
57340,179.97,179.97,179.97,1
57341,674.87,24.99,399.98,3
57342,329.98,129.99,199.99,2
57343,29.97,29.97,29.97,1
57344,899.93,399.98,499.95,2
57345,249.97,49.98,199.99,2
57346,1169.93,59.99,399.98,5
57348,529.97,129.99,399.98,2
57349,129.99,129.99,129.99,1
57350,429.94,129.99,299.95,2
57351,579.95,30.0,299.95,4
57352,511.92,31.99,200.0,4
57353,781.92,22.0,399.98,4
57354,679.95,79.98,399.98,3
57355,199.99,199.99,199.99,1
57356,609.84,49.98,179.97,5
57357,549.95,250.0,299.95,2
57358,299.98,299.98,299.98,1
57359,659.88,119.97,299.95,3
57361,299.9,50.0,249.9,2
57362,749.94,199.99,299.95,3
57363,809.93,49.98,299.98,5
57364,825.91,65.97,299.98,5
57365,49.98,49.98,49.98,1
57366,129.99,129.99,129.99,1
57368,1199.88,100.0,399.98,5
57369,1689.86,239.96,399.98,5
57370,179.99,50.0,129.99,2
57372,561.95,31.98,399.98,3
57373,979.95,50.0,399.98,5
57375,1029.88,49.98,499.95,5
57376,129.99,129.99,129.99,1
57377,399.98,199.99,199.99,2
57378,819.93,39.99,350.0,4
57379,539.94,239.96,299.98,2
57380,387.98,88.0,299.98,2
57381,729.95,129.99,299.98,3
57382,519.96,119.98,399.98,2
57383,529.97,129.99,399.98,2
57384,499.97,99.99,399.98,2
57387,459.95,59.99,199.98,3
57388,999.92,100.0,299.98,5
57389,889.76,150.0,249.9,4
57390,879.83,129.99,299.95,4
57391,429.96,49.98,199.99,4
57392,779.9,179.97,399.98,3
57394,999.93,30.0,499.95,5
57396,279.93,129.99,149.94,2
57397,839.93,30.0,299.98,5
57398,1029.94,129.99,399.98,4
57399,809.98,129.99,250.0,5
57400,699.94,299.98,399.96,2
57401,149.96,50.0,99.96,2
57402,399.98,199.98,200.0,2
57403,969.73,49.98,499.95,4
57404,519.93,49.98,239.96,4
57405,39.99,39.99,39.99,1
57406,799.96,199.99,399.98,3
57407,1199.93,50.0,499.95,5
57408,39.99,39.99,39.99,1
57409,1749.89,150.0,499.95,5
57410,129.99,129.99,129.99,1
57412,425.86,79.98,249.9,3
57413,150.0,150.0,150.0,1
57414,959.96,129.99,299.98,5
57415,484.96,24.99,199.99,4
57417,403.93,103.98,299.95,2
57418,59.99,59.99,59.99,1
57419,1249.88,149.94,399.98,4
57420,1159.84,59.97,499.95,5
57421,849.96,150.0,299.97,4
57422,959.89,79.98,399.98,5
57424,639.95,129.99,200.0,4
57425,1039.92,239.96,399.98,3
57426,389.97,129.99,129.99,3
57428,200.0,200.0,200.0,1
57429,1099.9,129.99,299.98,5
57430,619.85,119.98,199.99,4
57431,559.93,49.98,299.98,4
57432,59.99,59.99,59.99,1
57433,529.97,129.99,399.98,2
57434,154.98,24.99,129.99,2
57435,1169.88,129.99,499.95,4
57436,1309.85,109.95,399.98,5
57437,1214.9,104.97,399.96,5
57438,739.92,39.99,299.95,4
57439,479.95,49.98,299.98,3
57441,1399.83,99.99,499.95,5
57442,199.98,199.98,199.98,1
57443,239.96,239.96,239.96,1
57444,49.98,49.98,49.98,1
57445,299.98,299.98,299.98,1
57446,829.95,129.99,399.98,3
57448,1379.83,129.99,399.98,5
57449,429.94,129.99,299.95,2
57450,683.88,63.96,499.95,3
57451,639.93,39.98,399.96,3
57452,347.95,47.97,250.0,3
57453,149.94,149.94,149.94,1
57454,989.93,129.99,399.98,5
57455,599.97,199.99,399.98,2
57456,89.97,89.97,89.97,1
57458,999.94,299.98,399.98,3
57459,1119.89,129.99,299.95,5
57460,539.94,239.96,299.98,2
57461,449.98,150.0,299.98,2
57462,179.99,50.0,129.99,2
57463,629.94,49.98,200.0,4
57464,1049.88,119.97,299.98,5
57465,959.9,39.99,399.98,5
57467,1329.82,129.99,399.98,5
57469,729.84,50.0,199.99,5
57471,150.0,50.0,100.0,2
57472,719.91,99.96,299.98,4
57473,459.94,159.96,299.98,2
57474,399.96,399.96,399.96,1
57475,649.95,119.98,399.98,3
57476,1379.77,179.97,399.98,5
57477,159.94,39.96,119.98,2
57478,939.85,49.98,399.98,5
57479,1219.85,119.97,399.98,5
57480,199.99,199.99,199.99,1
57482,681.95,51.99,299.97,4
57483,1139.88,119.97,499.95,4
57484,624.93,70.0,299.98,5
57487,359.88,159.96,199.92,2
57488,499.94,99.96,399.98,2
57489,179.97,179.97,179.97,1
57490,1049.86,149.94,399.98,4
57491,699.93,119.98,399.98,3
57492,679.94,59.99,299.98,4
57493,639.93,140.0,299.98,3
57494,423.95,59.99,199.99,4
57496,549.97,50.0,299.98,3
57497,1029.94,100.0,299.98,5
57498,359.94,179.97,179.97,2
57501,869.91,129.99,299.98,4
57502,239.98,50.0,129.99,3
57503,769.94,129.99,239.96,4
57504,449.89,199.99,249.9,2
57505,929.95,129.99,399.98,4
57507,1099.8,99.96,399.98,5
57508,299.97,299.97,299.97,1
57509,249.95,50.0,199.95,2
57510,859.9,29.98,399.98,4
57511,859.91,50.0,499.95,4
57513,559.93,129.99,299.95,3
57514,349.9,50.0,249.9,3
57516,59.99,59.99,59.99,1
57517,799.94,50.0,499.95,4
57518,1454.9,129.99,399.98,5
57519,150.0,150.0,150.0,1
57520,389.9,149.94,239.96,2
57521,619.92,119.97,499.95,2
57522,599.96,299.98,299.98,2
57523,250.0,250.0,250.0,1
57524,1079.92,79.98,399.98,4
57525,699.87,59.99,299.98,5
57526,1739.88,239.96,399.98,5
57527,299.9,50.0,249.9,2
57528,429.97,129.99,299.98,2
57529,659.87,79.96,250.0,4
57530,549.94,50.0,399.98,3
57531,1059.79,59.99,299.98,5
57532,249.97,119.98,129.99,2
57533,799.91,119.97,299.98,4
57534,919.91,119.97,299.98,4
57535,599.98,200.0,399.98,2
57536,299.99,100.0,199.99,2
57537,499.93,199.95,299.98,2
57538,359.94,119.98,239.96,2
57539,399.84,99.96,199.92,3
57540,649.97,150.0,299.98,3
57542,659.96,129.99,399.98,3
57543,459.97,59.99,399.98,2
57544,599.93,119.98,299.98,3
57545,129.99,129.99,129.99,1
57546,399.98,399.98,399.98,1
57550,549.96,150.0,399.96,2
57551,299.96,99.96,200.0,2
57552,1199.9,129.99,399.98,5
57553,899.71,99.96,299.95,5
57554,399.98,399.98,399.98,1
57556,399.98,399.98,399.98,1
57558,339.94,39.99,179.97,3
57559,679.93,50.0,299.98,5
57560,119.97,119.97,119.97,1
57561,599.96,49.98,399.98,3
57562,399.98,399.98,399.98,1
57564,729.93,59.99,399.98,5
57565,939.92,239.96,399.98,3
57566,289.95,79.98,129.99,3
57567,849.96,49.98,399.98,4
57568,299.98,299.98,299.98,1
57569,819.93,120.0,399.98,3
57570,859.87,79.98,299.97,4
57571,459.98,129.99,200.0,3
57572,1309.81,129.99,499.95,5
57573,717.93,47.97,350.0,4
57574,450.0,200.0,250.0,2
57575,498.92,44.0,199.98,4
57576,1095.88,95.97,399.98,5
57578,399.96,399.96,399.96,1
57579,439.95,39.99,399.96,2
57582,565.84,35.98,199.95,4
57583,99.99,99.99,99.99,1
57584,229.95,99.96,129.99,2
57586,329.94,19.99,150.0,4
